WISEID,Answer,KIScore
118581,It should face out of the car because shiny colors reflect.,3
118619,The reflecter should be on the outside because they're going to reflect the radation into space. If they were in the inside the would reflect off the glass and it will get hot.,4
118608,The shiny part should face outside the car because if the sun shines on the shiny part  it will be shined somewhere else( meaning that the reflection of the sun will hit something else).,4
118597,she should keep it tours the outside of the car so that part gets hot but not the inside.,2
118630,0,1
118583,so it reflect the light out of the car.,4
118637,because it refleck back at the sun.,4
119017,The sun will reflect of the shiny part.,4
136389,"I think that Laura should put the shiny part of the sun shade toward the inside of her car. The sun's heat comes from the outside of the car. If she put the lighter and less shiny part facing teh sun, it will reflect the heat and make it cooler in the car. If she put the shiny part toward the sun, it would absorb the light making it warmer in the car and she doesn't want that.  ",2
136362,If it is facing out it will reflect and not come into the car. If it is facing the inside all the sun's heat will shine in.,2
136368,What i think is that] the shiny side will reflect the heat.The not shiny part will absorb it and then put it to the shiny part facing the car and direct sunlight inside the car. ,3
136372,"If you faced the shiny part inside, it would transfer heat from the sun, and through the other side and through the windows",2
136352,The shiny part can also reflect more of the Sun's light back outside.,4
136382,The shiny side reflects a lot of the heat outside of the car. So if you face the shiny side inside your car will be  hotter.,3
136374,It should face the outside so when the sun beams down on the car it will reflect away.,4
136356,I would face it out of the car so that the sun can hit the sun shade and reflect or bounce off. The light or heat wouldn't get in unless the sun is facing towards one of the windows in the back than the light or heat would get in. ,4
136370,She should put it out of the car because the heat will reflect.,3
136354,Face the shiny part at the sun because it will reflect most of the light,4
136367,out of the car because when the sun hits the black mat it will absorb and will create heat.  ,3
136388,I think it should face the outside because the shiny side will most likely reflect the light and it's colors.,4
136683,be case if it was on the out siyd it would refleckt and the athre one would adsorb all the sun be case it would not get in ,4
136369,The shiny part should be faced to the outside of the car so it reflects all the heat away from the car.,3
136378,The shiny part will reflect the sunlight so it will not make the car very hot then it will without.,4
136359,I think she should put outside the car because the light will bounce right off so the car doesn't get to hot.,4
136390,I think that she should use the shinny part on the outside of her car. I think that she should have the shinny part on the outside of the car is because the shinny part would reflect the sun from the car. ,4
136375,because the shiny part of the shield keeps makes it reflect all of the sun out of the car. ,4
136384,the shiny side would better reflect the sun.,4
136387,It would face out to block the suns rayes from getting into the car because they are being reflected.,4
136366,Because if it's hanging out someone might steel it or it might leave an oping to sunlight can get in your car and if you put it inside you can see where it is.,2
136363,The shiny part will deflect the sun.,4
136373,If you put that on the outside of the car it would get hot and if you put it inside it would be easy and the sun wont make it warm  in the car and it will protect it from the sun.,2
136360,Because that will reflect the light better,4
136364,If the sun shade is faced on the inside of the car the non-shiny part will not be reflecting out the suns solar heat. If the sun shade is faced out of the car the shiny part will reflect light out of the car making it cooler inside.,2
136380,"The shinny part with reflect the heat off the car. It is kind of like a window, they reflect the heat off because it is shinny. It is also a light color. ",3
136391,"So the Heat and light off the sun goes towards it, will be reflected of it and it would not heat up the car.",2
136379, It would have to face out the car so it can reflect the sun light to keep the car cool.,4
136377,i choose this because the sun could reflect off ,4
136381,I think the shiny part should face outside because it will reflect the sun. I know because some people have the shiny ones and I get blinded.,4
136361,shiny stuff reflects heat and if you have it facing toward the car it will heat the car up.,3
136685,So it can get all of the light.,2
136419,"The sun's will be reflected off of the shiny side, so less heat will enter the car.",4
136415,the shiny cover is going to reflect the suns rays back twords space and the sun or to another car.,4
136395,"If the shiny side is facing the sun,it will help deflect sunlight better because it acts as a mirror. It reflects more heat and absorbs less.",4
136393,"If the shiny side of the shade faces the inside of the car, it will not reflect the sun's rays back out, instead absorbing the rays. ",4
136408,It should face the outside of the car because it'll reflect the UV rays.,3
136421,The shiny side will reflect light.,4
136404,"I think the shiny part should go on the outside because the shiny part is like a window, and windows refect light, so the shiny part will reflect the light.",4
136420,because the shiny part will reflect the light and heat the opposite way from the inside of the car.,4
136414,I chose that because that will reflect the sun light. ,4
136392,Since light can reflect from the shiny part is gonna go the other way and not toward the car.,4
136397,It should face towards the out side of the car because that way they part the shily part is more thicker,2
136424,If it is facing out it will reflect the light and thus keep the car cooler.,4
136423,It should face outside the car so it can deflect the sun's rays away from the car keeping it cool.,4
136403,"It should face toward the inside of the car, because if it was facing outside, then the sun would reflect off of it making the car hot.",2
136412,"you want the shiny part to face out of the car, because it reflects the sun from the windshild and windows back out side and into outer space.",4
136407,The shiny side will reflect back the light and heat away from the car.,4
136411,BECAUSE YOU WANT THE SUN TO HIT THE SHINE PART AND BOUNCE RIGHT OFF AND THAT WILL KEEP THE CAR COLLER.,4
136402,Then the heat won't hit the car at all because the windshield will be blocking the heat.,2
136400,If it shines out it reflects the heat.,3
136406,Well if part of the shiny sun is showing then it needs to beam out side of the car and ficure 2 (the second picture) can reflect the light from the car to the sun ( or someplace else),4
136405,I think this because the light from the shield is shiny witch can make the sun reclect off the shield and back into space or somewear else.,4
136416,so it reflects,2
136409,The shiny part will reflect heat from the inside of the car.  It stops heat from getting through the windshield.,3
136398,"She should face the shiny part of the shade outside because it's like a mirror. This will reflect the sun and the other part is darker, so it might absorb the sun's light.",4
136418,It should face out of the car because that way the light is going away from the car and not into the car and that is what she needs if she wants her car to say cool and not hot ,3
136399,If the shiny part is facing it will heat up the car and the sun shades will be use less ,2
136417,You inside of your car because you do not some thing to catch on fire.,2
136425,It should face out of the car because it will reflect the sunlight and her car won't get hot.,4
136394,The shade should have the shiny side part facing out of the car because it would have light bounce off of of.,4
136422,I think she should put the shade on the inside so the heat can reflect of the shade .,2
136410,I think the metalic side should face out side of the car so it can reflect the light outside of the car.,4
136396,Because if it get inside its gonna make the car hot ,2
136426,The shinny part would make the car hotter.,2
136413,Since it is put towards the outside it would reflect it and wouldn't get inside.,3
136453,Since the shiny side would reflect light Laura should make them face the opposite direction of the car so the car does not absorb the light.,4
136451,If it is facing the sun it will deflect the heat,3
136462,It will be outsiede because the shiny part will get hot but your car will be cool. ,2
136481,"I choose this because when you use this side, the sun light reflects off the foil part and back outside of the car. ",4
136460,The shiny part will reflect the sun making it not as hot as the non-shiny part which the heat can go straight through. The shiny sun shade will make a bigger effect on keeping heat out than the non- shiny. ,4
136457,"The shiny side I think reflects the sunlight. So not much heat would get in. If you use the non-shiny side, it may absorb the heat and sunlight. At least depending on the color of the sun-shade.",4
136459,If she wants the cover to block it she's going to need to face the shiny part away so the sun moves away from it.,2
136476,The shiny part will reflect the light.,4
136456,The shiny part will reflect the sunlight.,4
136483,I choose this because if it is on the inside the inside of the car will block out the sun and be shady.,2
136463,"The shiny part should face the outside of the car so it can reflect the heat, out of the car.",3
136450,The reflective part of the shade will reflect the heat and light back to the world.,4
136482,The shiny sun shade that would go on the window shield should face toward the outside of the car because the shiny side can and will reflect the sun back into the outside. But if the non shiny side would suck up the light and push it into the car.,4
136467,"The shiny part will reflect the sun's radiation better, it will just bouce off.",4
136454,The shinny should be outside so that it can reflect the heat from the outside. ,3
136465,so the brightness can reflect the light. ,4
136477,"I put Toward the inside of the car because if it was the out of the car it could reflect in to the car.
",2
136468,Laura should put it facing the other direction because if she puts in face towards the car the cor wont be nice and cool its going to be burning hot.,2
136461,I think the outside because it is better if the light is absorbed it will not go into the car.,2
136475,You should put it inside the car because the sun does not comes in  the car and it keeps it cooler.,3
141559,so the heat will deflect out and not in the car ,3
136485,Because if you put that in front of the car it prevents the sun to make your car from the inside to not get very warm or hot! Also because when the sun is getting your car very hot but you have the shiny shield on the front of your car it gives the sun a sign of not putting to much warmness inside your car. ,2
136452,I have seen cars use sun shades and it's facing out of the car.,2
136471,because it will keep the heat out of the car,2
136474,It will reflect light.,4
141560,,1
136469,If the shinny part faces in it will not reflect the light to make it less hot.,4
141561,It will block the sun from coming inside because it reflects the sun since its a light.,4
136480,"Why because, the heat is going to reflect back into Laura's car.",2
136464,The reason for this is because since it is shiny that means that it is reflecting heat. And if you pick the other one on the outside it would still keep your car cold but not as much as the shiny one. And that is my reasoning for this question.,3
136455,"The cover is shiny and metallic looking, while the other side is dull and dark. To reflect more light, I would use the shiniest an metallic side to keep hot sun out of the windshields reach",4
136492,I think it should face the outside because the sun radiation would reflect and bounce off the car.,4
136500,I chose this because anything shiny reflects sunlight,4
136494,I chose out of the car because the shiny side will reflect the light and not absorb the light.,4
136495,"if the shiny part faced out, it would he up and make her car warmer, which is why it should face toward the inside.",2
136499,She should face the shiny part outside the car because the sun will bounce off the shiny part back into the sky.,3
136489,"If it faced toward the outside of the car, the suns light (UV light/ultraviolet light) would reflect off the shiny side. The light would then go to a different area. Now that doesn't mean it won't absorb it all up, it will still absorb a small amount of it.",4
136498,The shiny part should face out of the car because the shininess will reflect the suns heat and energy. ,4
136503,Shiny things reflect light.,4
136509,The one side of the sun shade is very shiny on shoud be in the car because shiny things deflct and that will make the windoiw very hot. The other side is not shiny will be on the out side because noshiny things do not deflct.,2
141563,if you put it of the car it wont be hot if you do it will be hot,2
136504,It will go outside of the car because it is still white . My dad has used then and they do reflect of and out because it is like a mirror reflecting light of . That is why I choose this answer .,4
136490,Because it will reflect the sun off the car. Also my family use to have one of those and the shiny part is suppose to face away from the car ,4
136516,The shiny side will reflect sun light/heat away from the car so it will stay cool.,4
136507,The shiny sun shade should face outwards so it can reflect the light off of the car.,4
136515,Towards the outside because it would reflect the light. ,4
136501,"That is because, the shiny side would reflect the heat from the window of the car, instead of letting it through, like the ""not shiny"" side would.",3
136505,"The shiny part would face out of the car, and it would result in the suns light to be reflected, and reflect away from the car.",4
,,1
136491,The shinny side traps heat in the sun shade and does not let heat pass.,2
136511,because then it would reflect the sunlight out of here car and somewhere else.,4
136513,Maybe because its reflecting.,2
136502,Out of the car because the shiny is light so it will reflect the heat.,3
136508,"I chose out of the car because the sun shade when its out side the glass won't get too hot not even a little, but if you put it outside the sun will get the mirrors and the glass too hoeand the car too it won't cover it all.",2
136493,The shiny part would make the heat bounce off away from the car.,3
,,1
136518,"The shiny part should face the outside of the car because the shiny part is supposed to reflect light and heat and a mirrored sun shade will probably be better at reflecting UV, visible, and thermal energy, which means more of that energy is kept outside of her car.  ",4
136512,light reflects and if she wants to keep her car cool than she wants to reflect it off of her car not into it.,4
136506,The shiny part should be facing the sun because it is shiny and it will deflect light back from where it came from.,4
136497,So the light will reflect of the car.,4
136514,"I chose to have the shiny tinfoil looking part of the sun shade to face outside the car because if it is used to keep the sun from making the car hot since it is called a sun shade , I thought that the shiny part of the sun shade is supposed to make it so that the sun will reflect off the tinfoil making it so that the car does not get hot inside while the shiny part of the sun shade reflects the heat and sunlight.",4
136519,The winshield reflects the light going towards the car.,4
136522,"She wants the car not to be hot, so she should have the energy reflected back outward, not inward.",4
136496,refection of heat,3
136517,"This is because the heat will not be able to gt in, and if it is, it gets absorbed into something she won't touch.",2
136520,because it will reflect the light out of the car.,4
136571,The shiny part will reflect all the sun light so it won't get to hot.,4
136550,"If its facing the inside all the light will go into the car, but facing out it'll reflect outside.",4
136557,"On the other side, there is a black side, and if you put that side outwards, it would not absorb heat.",2
136566,the shiny will reflect the sun's heat and the white part will keep it cool.,4
136558,Because the sun will bounce of the shine and go back into space.,4
136555,the shiny part will reflect the sun's heat from the car so the car on get as heated.,2
136563,It will reflect the light a way.,4
136556,I chose out because the sun could bounce off the shiny part.,4
136569,"The shiny part will reflect the suns rays outward, or away.",4
136574,I think that if it is facing out of the car is the best option because it will reflect the light that is trying to get in the car.,4
136565,,1
136561,The shiny part absorbs all the hot stuff and the non-shiny stuff keeps it from passing to the cars inside.,2
136583,I choose this because most shiny things reflect light than other things.,4
136551,If she puts it out of her car it is just going to fall off and you are suppose to keep it there so it doesn't mess up the dash board   ,2
136549,"The shiny part goes on the outside because it absorbs light, and makes the car cooler.",3
136570,The shiny part of the sun shade will reflect the light away from the car. The other side won't really do anything.,4
136560,Because the sunshade reflects the sun coming at her car when turn it out of the car,4
136572,Because the shiny part will absorb the sunlight,2
136559,I chose the shinny part going out of the car so the light would be reflected.,4
136564,I think the shiny part should face outside because it has a higher albedo so it would reflect the heat.,3
136567,the shiny side will reflect and the other will not,3
136553,Because if it's shiny then that mean it is reflecting so it making the light from the sun reflecting off of the part of the car it is over.,4
136546,"The shiny part would reflect the light and/or heat inside the car, thus heating the car up. The less shiny part does not reflect.",2
136580,I think that Laura should put the sun shade on the inside because the sun wouldn't reflect it.,2
136576,"i think this because if she puts the shiny part outward then when the sun hits it , it will reflect the sun thus causing no sun to heat the car.and if she were toput the non shiny part outward it would get hot because there is not something shiny to reflect it of the car.",4
136355,The shiny part should face out of the car because the Sun's light will reflect off of it and bounce back into the atmosphere.,4
136351,You would want it facing out the car so that it would reflect the heat back out of the car.,3
136389,You would want the shiny part of the sun shade to face the outside the car. This will reflect the heat out of the car keeping it cooler. If she put the shiny part towards the inside of the car then it would make the solar radiaton reflect into the car making the car warmer and that is  the opposite of what we want. Making the shiny part facing the outside will make the heat reflect out keeping the car cool.,4
136373,It should face-out of the car because if you had it the other way the heat will come in and make the car warm.And if you put it on the shiny part it will reflect.And it would not hot the inside of the car,3
136377,I think it will refkect and not attract light making it reflect and not have heat inside the car.,4
136366,I always remember that tin foil will always reflect rays. So when picture number two is facing out the suns rays will be reflected and your car wont be super hot.,4
136356,I picked out of the car because the shiny part is kind of like foil. Like foil it will reflect all of the solar radiation and won't turn into heat.So that way if the shiny part is faced out of the car than the suns solar radiation will reflect off of it.,5
136363,Because the shiny part would deflect the Sun away from the inside of the car.,4
136375,Because the shiny part will reflect heat away from the car. ,3
136370,I think this because it looks like foil and it might reflect some heat.,3
136391,I chose b because the shiny part of the windshield will act has a reflecter andreflect the heat light away from the car.,4
136404,"Most shiny things reflect light, so Laura would want to use something to reflrct solar energy- not absorb it.",5
136411,you want the shinny part facing the out side of the car to reflect the heat back out and not make the car so warm ,3
136400,The sun shade would reflect the sun out of the car.,3
136460,The shiny side will reflect the heat out of the car. If Laura were to put the dull side facing out the heat wouldn't be reflect that well if at all. The shiny side will do much better at reflecting heat out and keeping her car cool. ,3
136476,I chose have the shiny part point to the out side of the car because the shiny stuff will reflect the sun and send the suns raise back into the air.,4
136462,It will be inside because the sun rays will reflict the shiny shade. That will not let the inside of the car hot but the outside window is hot. ,4
136504,I think that she should choose the windshield because it will reflect it is just like the tin foil . SO it will not make it hotter then the inside .,3
136500,I chose this because the shiny part reflects the sunlight. ,4
136490,My dad had on and he would put it on the inside of the window facing out. It reflects the light from the sun to the and back up in space.,4
136505,"The part of the windshield that is shiny should be facing outside, becuas ethat way, the light would be reflected of the car, and not be absorbed into it.",5
136509,Because shiny things reflet heat and not shiny things don't reflct light.,4
136519,You should put them that way so all the sun will reflect outwards so most of sun dose not go in.,3
136495,"It should face the outside because it will reflect light. When it reflects light, it will make it less hot in the car, because no sunlight is getting inside.",4
136550,"If it is facing outside it will reflect the light outside, if you do it facing the car it will reflect it into the car.",4
136572,Out of the car because the shiny part will reflect the light just like our tin foil in our solar oven.,4
136557,"On the other side, there is a black side, and if you put that side outwards, it would absorb heat, but not reflect it.",4
136563,This will also  reflect the heat away.,3
136518,"I think that she should choose the windshield toward the out of the car because it will reflect it is just like the tin foil, and so it will not make it hotter than the inside. The shiny part should face the outside of the car because the shiny part is supposed to reflect light and heat and a mirrored sun shade will probably be better at reflecting UV, visible, and thermal energy, which means more of that energy and heat is kept outside of her car.  ",4
136381,"The shiny part should face the out of the car because it will reflect the heat, and blocking the heat, so the inside of the car won't be hot.",3
136359,Toward the inside because the sun will reflect inside the car and all that heat will be trapped inside of the car because the heat has no way to escape.,2
136372,"She should aim the sun shade facing out of the car, because if it was facing the inside of the car, the heat would reflect into the car.",3
136382,"It shod face out of the car because, it will reflect all the heat away since it has a high albedo. The heat would be reflected inside if it was the other way.",3
136683,because if it was the out siyed it would contrack the heat ,2
136390,The shinny part should face outside of the car because the shinny part reflects the light and heat. Causing the heat to leave and can't come in the car.  ,4
136388,The shiny part will reflect the sun because if you compare it to a solar oven an aluminum flap is like the sun shade. We tried to make our oven hot by facing the shiniest part on the inside. She wants the opposite so she has to have it facing outward.,5
136362,It should face inside because the most reflective part is the shiny part. If it faces the outside the sun will reflect off before it even gets in the car. The non shiny part would make it just go into the car and then it would be trapped din there and be hot. ,4
136374,So when the light beams onto the car it will reflect the majority of the light.,4
136380,The shiny part will reflect the heat so the car won't get really hot.,3
136378,It would reflect the hot air off the car so no heat gets in.,3
136367,"out of the car because the suns heat wot enter the car as much if you put on the out side, but if you put it on the inside the suns heat will be absorbed by the glass and causing heat in the car.",2
136352,The shiny side can also help more light be reflected out of the car.,4
136360,so it can reflect the heat,3
136379,It needs to reflect to keep the car cool inside.,3
6971,because if the windshield is out of the car the sun could still reflected when its on the inside of the car it is covering the glass so it could not reflected in.,4
136368,i think it should face outside of the car so the heat will reflect off the sun shade so the heat won't stay inside of the car.,3
136364,The shiny part of the  sun shade is reflecting more light because it is shiny and the shiny psrts reflect more light.,4
136384,She should put the shiny part of the sunshade towards the outside of the car. This is because the shiny part will reflect the heat whereas if it is facing the inside of the car it will do nothing.,3
136393,"If the sunshade is shiny, the more light will be reflected away, reducing the amount of heat going into the car. ",4
136413,You want to make sure the heat is reflected away from the car and it does not get trapped inside.,3
136394,"I would have the the shiny part face out of the car because it would attract less heat and have it bounce off,",2
136405,I would put these on the outside of the car because it would reflect the sun and not make the car hot. If you these on the inside of the car the heat would have already got into the car and the car would be hotter.,4
136423,the shiny part would reflect the sun's radiation off the car.,4
136398,This will reflect the light just like tin-foil. It will not attract the heat into the car.,4
136414,"If the shiny part is facing out of the car, it will reflect the sun. ",4
136408,She should make the shiny side of sun shade face outwards so that it reflects the light away from the car.,4
136420,The shiny side should go outward because it will reflect the heat back of the window not letting the heat come through the windshield keeping the car cooler.,3
136419,The shiny side will reflect light and heat away from the car.,4
136424,If it is facing away from the car it will reflect more light away keeping it cold,4
136392,The shiny part acts like tin foil or aluminum foil and that will reflect off most of the light away from the car.,4
136426,because it will reflect all of the heat out of the car.,3
136685,Having towards the out side will reflect the most light.,4
136403,"The shiny side of the sun shade should face toward the inside of the car, because if the shiny part of the shade was facing outside it would reflect the suns heat onto the car and it would make the car become hotter.",2
136422,I think toward the inside of the car because you could put in the car on the windshield so the sun will reflect off the shiny side.,4
136416,so it reflects out her window instead of off the window so creating less heat for the car to take,3
136425,It should face outside of the car so it reflects the heat. If it were to face inside it would still be hot.,3
136395,"If the shiny part faces outward, the heat that hits it will reflect back out instead of getting absorbed into the car. The shiny part will reflect heat better.",4
136474,The shiny surface will reflect the light away.,4
136467,I chose out of the car because the sunlight would bounce off the shiny side preventing it from getting inside the car so there would be less heat.,4
136463,"The shiny part should face the outside, so it can reflect the heat back out.",3
136483,I think that is the answer because you want the heat to go out of the car so it wont be hot inside.,2
136461,The light would be being absorbed into the shades of the car and not being absorbed into the inside of the car.,3
136465,It should face the outside of the car so the heat can be reflected. ,3
136459,You would want the sun to reflect off of the car so it wouldn't focus on any other part of the car so your car wouldn't get as hot.,4
136485,It should face toward the inside of the car because it can prevent the sun from reflecting it inside the car and instead of bouncing it back to space and giving it a signal to the sun of letting it go inside the car and making it hotter .,4
136455,"Kind of like answer #2, the light will reflect off of the car when it has a lighter accent to work with, it would more likely have a better chance of keeping Laura's car cooler out in the sun all day.",4
136453,I chose out of the car because the sunlight would bounce of the sunlight decreasing the temperature.,4
136477,I think it will be Toward the inside of the car because that will make it stay cool.,2
136517,"I think this because the shiny part will reflect and stop all the heat from getting in, and the dull side will stop all the heat inside from being absorbed by absorbing the heat itself, which is fine because it won be touched when she uses the car again.",3
136496,the shiny part of the visor will reflect the heated sunlight,4
136489,"The light should reflect off of the shiny side, going back out to the outside.",4
136511,because the shiny part of the sun shade is going to reflect the suns heat so that the air inside of the car.,2
136499,The shiny part should face the outside because it will reflect more sun that way.,4
136506,"She should put the shiny part towards the car because the dull side will absorb the heat, so the car will stay cooler.",3
136497,Outside the car because the shinny side will reflect the light.,4
136508,I chose out of the car because the light will be reflected by the sun shade.,4
141563,if you put it inside it wont get hot in the sun but if you put it outside it will get hot cause it is atraceing the light.,2
136501,"This is because the ""shiny"" part will reflect the heat, so it will not go in the car. If the shiny part faced inside of the car, the heat would be drawn in, and would have trouble leaving.",3
136493,The shiny part should face outwards because that would reflect heat making the car cooler.,3
136512,The outside part is shiny so it would reflect unlike the duller part would not reflect.,3
136503,This way the shades reflect the light to the outside of the car.,4
136498,The shiny part would face out of the car because it will reflect the heat that comes toward to make it hotter. ,3
136520,the reflection of light is guided away from the inside of the car.,4
136494,I chose for the shiny part to face out of the car because the shinier part would reflect the light more then the not so shiny part.,4
136514,I chose to put the very shiny side pointing out toward the outside of the car because the shiny part of the sunshade is like tinfoil and tinfoil reflects the sunlight and heat. So if the shiny part of the sunshade is pointing out toward the car then there is a better chance the car will stay cooler because the shiny part of the sunshade is helping reflect the heat and sunlight leaving the car cooler.,4
136522,"Laura does not want her car to be hot, so she wants the hot solar radiation to be directed outside of her car, not inward.",4
136558,So the heat can bounce of back into the atmosphere.,3
136567,it will reflect most of the heat .,3
136555,The shinny part will reflect the heat from the car so heat can't come in the car.,3
136571,The shing stuff will reflect the light like a mirior,4
136551,"Inside, because it is the only logical thing to do because someone can steal it or the wind will blow it off",2
136566,The heat outside will be reflected by the shiny part back outside.,3
136549,"The shiny part should face the outside of the car, so when the light hits it and reflects it doesn't go in the car but reflects out of the car. I know this because when sunlight hits tin foil it gets hot, and the shiny thing is like tin foil, and also I took the sun visor out of the wind shield it was super hot.  ",4
136355,"The shiny part of the sun shade should be facing the outside of the car because then the heat will most likely reflect.  If the shiny part is toward the inside of the car, it won't help keep the car cool.",3
136492,Because the sunlight will reflect off the shade it will be bounced off the shad and back into the world.,4
136361,If you face the shinny part out side it is like tinfoil so it will reflect the heat away.,3
136354,It should be towards the out side because it will reflect more.,3
136387,It should face to the outside so that the reflective side can reflect the rays from the sun.,4
136369,if it's faced towards the outside of the shiny part would show making it reflect heat.,3
136351,You would want it facing away from your car so the heat stay on instead of coming in.,2
136421,The shiny side will also reflect light.,4
136397,"It should face towards the outside of the car, because the shiny part will reflect the heat.",3
136412,It should face to the outside of the car because then the shiny part will reflect the heat out of the car.,3
136399,the shinny side is not going to let the heat inside ,2
136402,"You put it on the outside so the no heat will go in the car at all, the sun shades reflect light/heat.",4
136396,It should be toward because be cause if its out the car the heat wont keep out of the car.,2
136407,Shiny stuff will reflect light and heat away from the car if put on the outside.,4
136406,"Sence the shiny part of the windshield is shiny it should face the outside of the car because her goal is trying to keep the car cooled down and be cool so thats why I pick ""Out of the car"".",2
136417,You want it toward the inside of the car not the out because if put the outside it will catch on fire because of the brightness of it but if you put the one that is not shiny then it won't catch on fire.,2
136410,so it will reflect the light.,4
136409,The shiny part will reflect the heat and stop it from going into the car.,3
136450,The shiny part will reflect the heat so it doesn't absorb it.,4
136451,That way the shiny part ca reflect the solar energy. Keeping the air inside the car cool.,4
136468,The outside of the car because on the shinny part of the windshield car reflect the suns sun rays towards the sky.,4
136480,So the shiny part will block the sunlight from coming in. The shiny part will absorb the heat and reflect right back out the car so no other heat does not come in.,4
136482,The very shiny side is a reflector and it is suppose to let the solar radiation bounce off of the reflector and not get hot.,4
136457,"If the shiny part were to face out, the sun would hit it and would bounce off to somewhere else. If you used the kind of dull side, it may just absorb the light.

But then again, it looks like most sun-shades I have are all dull-sided. Either that or I don't pay attention to it.",5
136456,The shiny part of the sun shade will reflect more light because it has higher albedo. ,4
136454,"The shinny part which is something like aluminum foil ,would face the outside of the car to help prevent and reflect heat from coming in to the car.",3
141561,If you have the shiny part outside it will reflect because the other said is not light colored and then you have less heat because it is reflecting the heat out.,3
136475,Laura should put the windshield toward the inside of the car because the window will hold the heat outside.,2
141559,well sinse the shiny part is way more reflective you should put it on the out side not the inside because if you put it on the out side it reflects all the heat out side now if you were to put it on the inside all the heat from the inside will try to escape but it cant because of the reflectivity.,3
136481,"The shiny part is like a mirror, it reflects away from the car. That is why the shiny part should be on the outside.",3
136469,Out of the car because it will reflrect the heat and not absobe the heat so it will not be hot in the car.,4
136507,The shiny part of the sun shade should face outward to reflect sunlight off of the car and prevent heat from making it's way through the windshield.,4
136502,Because since its shiny it reflects heat off of it.,3
136515,The side that is shiny should face the inside because it will help get heat in. ,2
136553,Because when it is shiny then that mean it is reflecting.,3
136583,The shiny side should face outward because the reflectiveness of the shield will deflect most of the heat.,3
136546,The shiny part of the sun shade attracts heat and would bounce the heat inside the car if it was facing in,2
136574,If it faces out of the car that means that s sending back the rays into the sky.,3
136570,She would want to face the shiny side out of the car because when the solar and UV rays shine onto it then they would just get reflected back. If you face the non-shiny side of the sun shade the the rays will most likely get absorbed.,5
136569,"Solar radiation would be reflected by the shinier side of the sun shade, therefore keeping it cooler.",4
136580,The shiny part of the shade should face the inside of the car because the sun would radiate more to the shiny part.,2
136564,"The shiny part should go on the outside because shiny things have higher albedos so the heat would be reflected.  If the shiny part faced the inside of the car, the heat would be reflected back into the car and the car would become hotter.",3
136559,"The sun will bounce off of the shiny stuff, but if it was the other way it would be hot. ",3
136561,The shiny part absorbs the sun's rays and then bounces them back to space.,4
136576,i say that lauren should put the shiny part facing outward of the car because if it's really shiny it will reflect all the sun of and out of her car because one it doesn't have a dark color or a light color so it doesn't attract or reflect and detrack it will just reflect off of it so the car won't get hot.,2
136556,I said out of the car because the sun's light rays will bounce off of it. ,4
136560,Because it can reflect the sun from the car.,4
139536,The light would be reflected away from the car which reflects the heat.,4
139541,The shiny part will reflect light from the sun. Therefore less heat will be absorbed.,5
139545,Out of the car because it will reflect the heat radiation back outside instead of being inside.,4
139542,The shiny part faces outside the car so when sunlight hits the shade it is reflected more efficiently. ,4
139540,"A sun shade can reflect the sunlight out of the car, and it would keep the car cool.",4
139866,This is so the light or heat can be reflected off of the shiny part. ,4
139544,"The shiny part would face out of the car because the purpose of the sun shade is to block all the heat from the sun from entering the car. If the shiny part were to face out of the car, that way the light rays would be reflected back out of the car. If it was toward the inside of the car, the heat would travel inside the car and get trapped because the heat cannot escape since it is being reflected back into the car.",2
139864,The shiny part could reflect the sunlight.,4
139863,"Using the shiny part pointing away from the car, the heat can be reflected off of the car and pointed toward another direction. ",3
139495,Because the shiny part of the sun shade will reflect light away from the car and it will not trap heat in the car.,4
139494,The shiny part should face out of the car because its shiny and reflective surface will help the sun ray bounce off/ be reflected back so that the car can keep cool.,4
139492,The shiny side should face out of the car because it will reflect the sunlight.,4
139824,The shiny part should face outside the car to reflect the sunlight so it wouldn't go into the car and heat up the car.,4
139482,"This way, she can maximize the amount of sunlight she reflects. The not so shiny side would not be as effective as the shiny side.",4
139493,"The shiny part will reflect the sunlight, which means it will not allow the sunlight to enter into her car, keeping the temperature of her car cool.",4
139483,The shiny part should be facing out the car because that means the radiation from the sun is being reflected back to the atmosphere // not in her car and that is a good thing for laura because that means less radiation is penetrating her car to heat it up. ,4
139834,"This means it has reflective tendencies, and reflecting sunlight will not heat up your car.",4
139515,The shiny part should face out of the car because the shiny part of the sun shade is more efficient at reflecting radiation than the not shiny side.,4
139831,The shiny part should face the outside of the car because it can easily deflect the light more than the dull side. ,4
139525,The shiny side should face the outside because it will reflect the sun's rays instead of absorbing them.,5
139514,"The shiny side would reflect more light energy than just the light-dull side. So if the shiny part is reflecting more of the energy, the car would be cooler.",4
139520,"If you have the shiny part face out of the car, then the light shining towards the sun shade will reflect the light rather than take in the light which will take in the heat into the sun shade.",4
139518,The shiny side should face the outside because the shiny sides acts as a mirror.  The sun's rays will be reflected and away from the car's interior.,4
139527,The shiny part reflects light so that the car doesn't heat up.,4
139506,It should face to the outside because these shiny particles help reflect the light.,4
139832,The shiny side points to the outside of the car because it helps to reflect the light and not absorb as much heat.,5
139833,The shiny material will be able to help reflect sunlight and keep the waves from getting inside and heating up the car. ,4
139505,"The shiny part of the sun shade is shiny because it reflects more of the sun's light, therefore it should be facing outside of the car to reflect more of the radiation coming from the sun to heat up the car.",4
